"supplier_name","po_value","pro_class_description","cpv_code1","cpv_code2","cpv_code3","cpv_code4","cpv_code5","cpv_code6","cpv_code7","cpv_code8","cpv_code9","cpv_code10","cpv_code11","cpv_code12","cpv_code13","cpv_code14","cpv_code15","cpv_code16","cpv_code17","cpv_code18","cpv_code19","cpv_code20","cpv_code21","cpv_code22","cpv_code23","cpv_code24","cpv_code25","cpv_code26","cpv_code27","cpv_code28"
"Access Independent","8400","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","13155","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Access Independent","25000","Human Resources Temporary & Agency Staff ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2448","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2488","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","612","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","4590","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","1147.5","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","5850","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","3600","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acorn Recovery Projects","2100","Human Resources Training & Conferences ","98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Groundwork Landscapes Ltd","85448.7","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","117977","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","8432.71","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","6123.75","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","6637","Furniture & Soft Furnishings  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","105366","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","195","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","2380","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","165","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","490","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","140","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","2808.5","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","5991.7","Highway Equipment & Materials    ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","152681","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Groundwork Landscapes Ltd","9829","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"HAGS-SMP Ltd","83122.2","Horticultural  ","37535200","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hampshire County Council","27000","Social Community Care Supplies & Services  ","79415200|80000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hampshire County Council","27000","Social Community Care Supplies & Services  ","79415200|80000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hampshire County Council","27000","Social Community Care Supplies & Services  ","79415200|80000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HC-ONE LIMITED","491681","Social Community Care Supplies & Services  ","85144000|98000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Health Management Ltd","120000","Healthcare Occupational Therapy Services ","71317210|85100000|85147000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Health Management Ltd","120000","Healthcare Occupational Therapy Services ","71317210|85100000|85147000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Health Management Ltd","150000","Healthcare Occupational Therapy Services ","71317210|85100000|85147000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Health Management Ltd","40000","Healthcare Occupational Therapy Services ","71317210|85100000|85147000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","76496","Consultancy   ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","39749.9","Horticultural  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","38358.5","Horticultural  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","33411.7","Horticultural  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","34254","Horticultural  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","212041","Works - Construction, Repair & Maintenance  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Horticon Ltd","7800","Street & Traffic Management  ","37535200|45000000|45213312|50000000|71400000|77000000","|45112723|50000000","|45233162","|45112720","","","","","","","","","","","","","","","","","","","","","","","",""
"Industrial Heritage Stronghold","35000","Works - Construction, Repair & Maintenance  ","79421000","79421200","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Inform CPI Ltd","10000","Consultancy   ","66000000|66171000","|72316000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Insight Direct (UK Ltd","13880","Furniture & Soft Furnishings  ","72000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INSIGHT DIRECT (UK) LTD","13880","Furniture & Soft Furnishings  ","30000000|30200000|30210000|30230000|30233100|31154000|32250000|32252000|32321200|32323300|32412100|32420000|32424000|32500000|44316400|48000000|48100000|48214000|48218000|48420000|48442000|48517000|48800000|48820000|50000000|70122110|72000000|72200000|72212515|72222300|72260000|72261000|72316000|79411000","|32331500|32400000|48000000|48821000|51611100|72000000|72267000|72267100|72268000","|35125300|72268000","|38651000","","","","","","","","","","","","","","","","","","","","","","","",""
"Insight Direct (UK) Ltd,","13880","Furniture & Soft Furnishings  ","72500000|72600000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Insight Direct UK Ltd","13880","Furniture & Soft Furnishings  ","30200000|30210000|48000000|48822000|48900000|72300000|80000000","|72000000|72263000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InterCountry Adoption Centre","15000","Social Community Care Supplies & Services  ","85000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InterCountry Adoption Centre","15000","Social Community Care Supplies & Services  ","85000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTERQUEST GROUP UK LTD","40000","Human Resources Temporary & Agency Staff ","79620000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"J Freeley Ltd","19270","Environmental Services Demolition & Asbestos Removal ","45111000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J Freeley Ltd","9125","Environmental Services Demolition & Asbestos Removal ","45111000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J Freeley Ltd","11245","Environmental Services Demolition & Asbestos Removal ","45111000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kaarbon Technology Ltd","12270","Works - Construction, Repair & Maintenance  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kaarbon Technology Ltd","17230","Information Communication Technology  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kaarbon Technology Ltd","1750","Information Communication Technology  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kaarbon Technology Ltd","6980","Information Communication Technology  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kana Software (Ireland) Limited","28475","Information Communication Technology  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kana Software (Ireland) Limited","4500","Human Resources  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kana Software (Ireland) Limited","900","Human Resources  ","48000000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEELAGHER OKEY KLEIN","8060","Consultancy   ","71000000|71317210","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Keelagher Okey Klein","8303","Consultancy   ","71000000|71317210","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEELAGHER OKEY KLEIN","34665.7","Consultancy   ","71000000|71317210","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIDS","37500","Consultancy   ","85000000|98000000","|85300000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIDS","50000","Consultancy   ","85000000|98000000","|85300000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kids","50000","Consultancy   ","85000000|98000000","|85300000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kinetic Solutions Ltd","7000","Environmental Services Technical Equipment ","48000000|72260000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMS Media","49058.4","Facilities & Management Services  ","79000000|79300000","|79400000","|79900000","|92300000","|92500000","|98000000","","","","","","","","","","","","","","","","","","","","","",""
"KMS Media","24867","Facilities & Management Services  ","79000000|79300000","|79400000","|79900000","|92300000","|92500000","|98000000","","","","","","","","","","","","","","","","","","","","","",""
"KMS Media","6963.8","Facilities & Management Services  ","79000000|79300000","|79400000","|79900000","|92300000","|92500000","|98000000","","","","","","","","","","","","","","","","","","","","","",""
"KMS Media","7713.8","Facilities & Management Services  ","79000000|79300000","|79400000","|79900000","|92300000","|92500000","|98000000","","","","","","","","","","","","","","","","","","","","","",""
"Landscape Engineering Ltd","16528.3","Horticultural  ","45000000","","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Learning Pool Ltd","25550","Information Communication Technology  ","48000000|80000000|80420000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Learning Pool Ltd","27700","Information Communication Technology  ","48000000|80000000|80420000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Leicester City Council","27000","Social Community Care Supplies & Services  ","50232000","63712700","","","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"Lexis Nexis UK","7469","Financial Services  ","22211000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lexis Nexis UK","6585.14","Financial Services  ","22211000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lexis Nexis UK","7046.1","Financial Services  ","22211000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LINK TREASURY SERVICES LIMITED","21650","UNCLASSIFIED  ","66000000|66114000|66170000|66600000","|66600000","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIQUIDLOGIC LIMITED","308204","Information Communication Technology  ","48330000|72000000","48445000|85320000","|48611000","|72261000","|72263000","|72267100","|72268000","","","","","","","","","","","","","","","","","","","","",""
"LIQUIDLOGIC LIMITED","20016","Information Communication Technology  ","48330000|72000000","48445000|85320000","|48611000","|72261000","|72263000","|72267100","|72268000","","","","","","","","","","","","","","","","","","","","",""
"LIQUIDLOGIC LIMITED","12471.8","Information Communication Technology  ","48330000|72000000","48445000|85320000","|48611000","|72261000","|72263000","|72267100","|72268000","","","","","","","","","","","","","","","","","","","","",""
"Local Government Association","47052","Financial Services Subscriptions ","75131000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Local Government Association","45920","Education Library Books ","75131000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Looking Local","21600","Information Communication Technology  ","72222300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Looking Local","21600","Information Communication Technology  ","72222300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Looking Local","18700","Financial Services  ","72222300","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maintel Europe Limited","2874.7","Information Communication Technology  ","32410000|32500000|32573000|48515000|50312310|72267100","|32420000|72315100","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maintel Europe Limited","3957.27","Information Communication Technology  ","32410000|32500000|32573000|48515000|50312310|72267100","|32420000|72315100","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maintel Europe Limited","453.21","Information Communication Technology  ","32410000|32500000|32573000|48515000|50312310|72267100","|32420000|72315100","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maintel Europe Limited","237.21","Information Communication Technology  ","32410000|32500000|32573000|48515000|50312310|72267100","|32420000|72315100","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maintel Europe Limited","1388.1","Information Communication Technology  ","32410000|32500000|32573000|48515000|50312310|72267100","|32420000|72315100","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","34998","Supplies and services","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","51324","Consultancy   ","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","18057","Consultancy   ","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","2700","Consultancy   ","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","44000","Consultancy   ","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
"Market Place Management Ltd","17500","Supplies and services","79400000","79411000","79420000","79993100","55900000","","","","","","","","","","","","","","","","","","","","","","",""
