Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,15.03.2017,16.04.2017,GPC03170000116,73.90
Stockport MBC,Corporate and Support Services,Central Services to the public,WWW.UKWRISTBANDS.COM,Furniture and Equipment,Furniture & Soft Furnishings  ,22.03.2017,16.04.2017,GPC03170000117,90.97
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,02.03.2017,16.04.2017,GPC03170000118,10.42
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000119,2.92
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,08.03.2017,16.04.2017,GPC03170000120,10.42
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.03.2017,16.04.2017,GPC03170000121,-232.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,20.03.2017,16.04.2017,GPC03170000122,10.42
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,WEST COAST TRAINS,Expenses and Allowances,Human Resources Travel & Subsistence ,21.03.2017,16.04.2017,GPC03170000123,4.92
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,22.03.2017,16.04.2017,GPC03170000124,2.92
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PICADILLY PLACE MAN LT,Expenses and Allowances,Human Resources Travel & Subsistence ,23.03.2017,16.04.2017,GPC03170000125,5.84
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,Q PARK PIAZZA,Expenses and Allowances,Human Resources Travel & Subsistence ,23.03.2017,16.04.2017,GPC03170000126,10.42
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,NCP LIMITED,Expenses and Allowances,Human Resources Travel & Subsistence ,24.03.2017,16.04.2017,GPC03170000127,15.00
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,PICADILLY PLACE MAN LT,Expenses and Allowances,Human Resources Travel & Subsistence ,30.03.2017,16.04.2017,GPC03170000128,5.84
Stockport MBC,Corporate and Support Services,Planning Services,Amazon UK Marketplace,Publicity and Promotion,Arts & Leisure Services  ,03.03.2017,16.04.2017,GPC03170000129,18.89
Stockport MBC,Corporate and Support Services,Planning Services,Amazon UK Marketplace,Publicity and Promotion,Arts & Leisure Services  ,07.03.2017,16.04.2017,GPC03170000130,36.93
Stockport MBC,Corporate and Support Services,Planning Services,ARGOS LTD,Publicity and Promotion,Arts & Leisure Services  ,28.03.2017,16.04.2017,GPC03170000131,219.99
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,13.03.2017,16.04.2017,GPC03170000132,112.20
Stockport MBC,Services to People,Childrens & Educational Services,EB  RESTORATIVE APPROA,Staff Training,Human Resources  ,14.03.2017,16.04.2017,GPC03170000133,69.00
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.03.2017,16.04.2017,GPC03170000134,108.12
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,14.03.2017,16.04.2017,GPC03170000135,137.80
Stockport MBC,Services to People,Childrens & Educational Services,TRAVELODGE GB0000,Staff Training,Human Resources  ,14.03.2017,16.04.2017,GPC03170000136,85.00
Stockport MBC,Services to People,Childrens & Educational Services,NOTCUTTS LTD,Furniture and Equipment,Environmental Services Technical Equipment ,06.03.2017,16.04.2017,GPC03170000137,27.07
Stockport MBC,Services to People,Childrens & Educational Services,UNIVERSALPALLET,Furniture and Equipment,Environmental Services Technical Equipment ,07.03.2017,16.04.2017,GPC03170000138,28.80
Stockport MBC,Services to People,Childrens & Educational Services,W M MORRISON PLC,Catering Supplies,Catering Food & Beverages ,09.03.2017,16.04.2017,GPC03170000139,7.45
Stockport MBC,Services to People,Childrens & Educational Services,YSP,Fees and Charges,Education  ,09.03.2017,16.04.2017,GPC03170000140,5.00
Stockport MBC,Services to People,Childrens & Educational Services,YSP TRADING LTD,Fees and Charges,Education  ,09.03.2017,16.04.2017,GPC03170000141,17.75
Stockport MBC,Services to People,Childrens & Educational Services,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,10.03.2017,16.04.2017,GPC03170000142,209.61
Stockport MBC,Services to People,Childrens & Educational Services,B & M RETAIL,Furniture and Equipment,Environmental Services Technical Equipment ,27.03.2017,16.04.2017,GPC03170000143,19.45
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000144,198.85
Stockport MBC,Corporate and Support Services,Central Support Costs,Trainline,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000145,170.85
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.03.2017,16.04.2017,GPC03170000146,-170.85
Stockport MBC,Services to People,Childrens & Educational Services,MAPLIN STOCKPORT SK1,Furniture and Equipment,Furniture & Soft Furnishings  ,14.03.2017,16.04.2017,GPC03170000147,11.66
Stockport MBC,Services to People,Childrens & Educational Services,POST OFFICE COUNTER,Office Expenses,Mail Services   ,16.03.2017,16.04.2017,GPC03170000148,388.50
