Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Expenses and Allowances,Catering  ,14.08.2019,16.09.2019,GPC08190000034,40.34
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,14.08.2019,16.09.2019,GPC08190000035,16.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,14.08.2019,16.09.2019,GPC08190000036,16.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,14.08.2019,16.09.2019,GPC08190000037,16.99
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,AMZNMKTPLACE,Furniture and Equipment,Environmental Services Technical Equipment ,12.08.2019,16.09.2019,GPC08190000038,10.45
Stockport MBC,Corporate and Support Services,Cultural & Related Services,SAINSBURYS LOC6202,Catering Supplies,Catering Food & Beverages ,25.08.2019,16.09.2019,GPC08190000039,10.75
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON PRIME MH5E12R54,Library Equipment,Education Library Books ,18.08.2019,16.09.2019,GPC08190000040,7.99
Stockport MBC,Corporate and Support Services,Planning Services,W M MORRISON STORE,Publicity and Promotion,Arts & Leisure Services  ,28.08.2019,16.09.2019,GPC08190000041,19.25
Stockport MBC,Corporate and Support Services,Planning Services,W M MORRISON STORE,Publicity and Promotion,Arts & Leisure Services  ,02.08.2019,16.09.2019,GPC08190000042,19.78
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,28.08.2019,16.09.2019,GPC08190000043,111.40
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44010580,Care Payments,Social Community Care Supplies & Services  ,15.08.2019,16.09.2019,GPC08190000044,59.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,14.08.2019,16.09.2019,GPC08190000045,132.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,12.08.2019,16.09.2019,GPC08190000046,-19.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,07.08.2019,16.09.2019,GPC08190000047,43.20
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,07.08.2019,16.09.2019,GPC08190000048,87.00
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM MJ6TTA       0,Travelling Expenses,Human Resources Travel & Subsistence ,06.08.2019,16.09.2019,GPC08190000049,123.28
Stockport MBC,Services to People,Childrens & Educational Services,FLYBE.COM MI6ZV8       0,Travelling Expenses,Human Resources Travel & Subsistence ,06.08.2019,16.09.2019,GPC08190000050,181.42
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,07.08.2019,16.09.2019,GPC08190000051,-75.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,06.08.2019,16.09.2019,GPC08190000052,30.45
