Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,24.04.2019,16.05.2019,GPC04190000208,9.39
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,23.04.2019,16.05.2019,GPC04190000209,8.19
Stockport MBC,Corporate and Support Services,Central Support Costs,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Library Equipment,Education Library Books ,15.04.2019,16.05.2019,GPC04190000210,28.57
Stockport MBC,Corporate and Support Services,Central Support Costs,PASSENGER RAILWAYS,Travelling Expenses,Human Resources Travel & Subsistence ,15.04.2019,16.05.2019,GPC04190000211,12.60
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER SOFTWARE STORES,Information and Communications Technology,Information Communication Technology  ,13.04.2019,16.05.2019,GPC04190000212,9.47
Stockport MBC,Corporate and Support Services,Central Support Costs,CAMERA AND PHOTOGRAPHIC SUPPLY STORES,Furniture and Equipment,Environmental Services Technical Equipment ,10.04.2019,16.05.2019,GPC04190000213,4.79
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER SOFTWARE STORES,Information and Communications Technology,Information Communication Technology  ,10.04.2019,16.05.2019,GPC04190000214,780.17
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER SOFTWARE STORES,Information and Communications Technology,Information Communication Technology  ,05.04.2019,16.05.2019,GPC04190000215,158.31
Stockport MBC,Corporate and Support Services,Central Support Costs,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,Information and Communications Technology,Information Communication Technology  ,03.04.2019,16.05.2019,GPC04190000216,925.90
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,02.04.2019,16.05.2019,GPC04190000217,16.58
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,02.04.2019,16.05.2019,GPC04190000218,16.58
Stockport MBC,Corporate and Support Services,Central Support Costs,COMPUTER NETWORK/INFORMATION SERVICES,Information and Communications Technology,Information Communication Technology  ,02.04.2019,16.05.2019,GPC04190000219,16.58
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BOOK STORES,Repairs and Maintenance,"Works - Construction, Repair & Maintenance  ",30.04.2019,16.05.2019,GPC04190000220,17.29
Stockport MBC,Corporate and Support Services,Cultural & Related Services,BOOK STORES,Library Equipment,Education Library Books ,29.04.2019,16.05.2019,GPC04190000221,12.00
Stockport MBC,Corporate and Support Services,Cultural & Related Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Library Equipment,Education Library Books ,09.04.2019,16.05.2019,GPC04190000222,17.99
Stockport MBC,Corporate and Support Services,Cultural & Related Services,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",Library Equipment,Education Library Books ,08.04.2019,16.05.2019,GPC04190000223,155.00
Stockport MBC,Services to People,Childrens & Educational Services,"GROCERY STORES, SUPERMARKETS",Catering Supplies,Catering Food & Beverages ,24.04.2019,16.05.2019,GPC04190000224,11.96
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Office Expenses,Stationery    ,30.04.2019,16.05.2019,GPC04190000225,5.68
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Office Expenses,Stationery    ,26.04.2019,16.05.2019,GPC04190000226,12.13
Stockport MBC,Services to People,Childrens & Educational Services,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Office Expenses,Stationery    ,26.04.2019,16.05.2019,GPC04190000227,18.39
Stockport MBC,Services to People,Childrens & Educational Services,MISCELLANEOUS AND SPECIALTY RETAIL STORES,Office Expenses,Stationery    ,25.04.2019,16.05.2019,GPC04190000228,6.80
