Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Childrens & Educational Services,WWW.ARGOS.CO.UK,Care Payments,Social Community Care Supplies & Services  ,05.12.2019,16.01.2020,GPC12190000130,222.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.12.2019,16.01.2020,GPC12190000131,31.35
Stockport MBC,Services to People,Childrens & Educational Services,PREMIER INN44018615,Expenses and Allowances,Human Resources Training & Conferences ,04.12.2019,16.01.2020,GPC12190000132,121.00
Stockport MBC,Services to People,Childrens & Educational Services,BRITANNIA,Expenses and Allowances,Human Resources Training & Conferences ,04.12.2019,16.01.2020,GPC12190000133,183.50
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,03.12.2019,16.01.2020,GPC12190000134,125.70
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,03.12.2019,16.01.2020,GPC12190000135,357.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,02.12.2019,16.01.2020,GPC12190000136,34.35
Stockport MBC,Non-General Fund Items,"Agency, Third Party and System",TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.12.2019,16.01.2020,GPC12190000137,26.75
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.12.2019,16.01.2020,GPC12190000138,72.50
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,30.12.2019,16.01.2020,GPC12190000139,22.55
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,30.12.2019,16.01.2020,GPC12190000140,67.50
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,27.12.2019,16.01.2020,GPC12190000141,-13.60
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK DI4OU12B5,Furniture and Equipment,Furniture & Soft Furnishings  ,27.12.2019,16.01.2020,GPC12190000142,801.91
Stockport MBC,Services to People,Childrens & Educational Services,AMAZON.CO.UK 9R9IQ9AA5,Furniture and Equipment,Furniture & Soft Furnishings  ,27.12.2019,16.01.2020,GPC12190000143,801.91
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,23.12.2019,16.01.2020,GPC12190000144,13.35
Stockport MBC,Services to People,Childrens & Educational Services,AMZNMKTPLACE,Information and Communications Technology,Information Communication Technology  ,20.12.2019,16.01.2020,GPC12190000145,343.87
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Care Payments,Social Community Care Supplies & Services  ,13.12.2019,16.01.2020,GPC12190000146,64.50
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Care Payments,Social Community Care Supplies & Services  ,13.12.2019,16.01.2020,GPC12190000147,22.25
Stockport MBC,Services to People,Childrens & Educational Services,THETRAINLINE.COM,Travelling Expenses,Human Resources Travel & Subsistence ,11.12.2019,16.01.2020,GPC12190000148,31.85
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,11.12.2019,16.01.2020,GPC12190000149,33.95
Stockport MBC,Services to People,Childrens & Educational Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,11.12.2019,16.01.2020,GPC12190000150,17.35
Stockport MBC,Services to People,Childrens & Educational Services,EGAN REID STATIONERY C,Office Expenses,Catering  ,11.12.2019,16.01.2020,GPC12190000151,251.42
Stockport MBC,Services to People,Childrens & Educational Services,"TLC: TALK, LISTEN, CHA",Care Payments,Social Community Care Supplies & Services  ,06.12.2019,16.01.2020,GPC12190000152,98.00
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,30.11.2019,16.01.2020,GPC12190000153,-233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,30.11.2019,16.01.2020,GPC12190000154,-233.10
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,30.11.2019,16.01.2020,GPC12190000155,-233.10
Stockport MBC,Services to People,Childrens & Educational Services,WESTMINSTER INSIGHT,Staff Training,Human Resources  ,04.12.2019,16.01.2020,GPC12190000156,270.00
Stockport MBC,Services to People,Childrens & Educational Services,ROYAL LANCASTER LONDON,Expenses and Allowances,Human Resources Training & Conferences ,30.11.2019,16.01.2020,GPC12190000157,-233.10
Stockport MBC,Services to People,Childrens & Educational Services,CITIZEN&IMM-EAPPS ENLI,Care Payments,Social Community Care Supplies & Services  ,19.12.2019,16.01.2020,GPC12190000158,4.22
Stockport MBC,Services to People,Childrens & Educational Services,CITIZEN&IMM-EAPPS ENLI,Care Payments,Social Community Care Supplies & Services  ,19.12.2019,16.01.2020,GPC12190000159,4.22
