Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to People,Adult Social Care,SAINSBURYS SACAT (4221,Expenses and Allowances,Human Resources Travel & Subsistence ,19.01.2017,16.02.2017,GPC01170000013,3.00
Stockport MBC,Services to People,Adult Social Care,VUELING AIRLINES,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2017,16.02.2017,GPC01170000014,41.30
Stockport MBC,Services to People,Adult Social Care,RYANAIR22 22400000GKR5SL,Travelling Expenses,Human Resources Travel & Subsistence ,23.01.2017,16.02.2017,GPC01170000015,72.21
Stockport MBC,Services to People,Adult Social Care,JET2.COM  7980028315449,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2017,16.02.2017,GPC01170000016,117.60
Stockport MBC,Services to People,Adult Social Care,JET2.COM  7980028315509,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2017,16.02.2017,GPC01170000017,224.80
Stockport MBC,Services to People,Adult Social Care,RYANAIR22 22400000WLE83Y,Travelling Expenses,Human Resources Travel & Subsistence ,26.01.2017,16.02.2017,GPC01170000018,40.78
Stockport MBC,Services to People,Adult Social Care,SNBA GBP  082643003XQL,Travelling Expenses,Human Resources Travel & Subsistence ,31.01.2017,16.02.2017,GPC01170000019,32.84
Stockport MBC,Services to People,Adult Social Care,SNBRU AIR 082643037PRT,Travelling Expenses,Human Resources Travel & Subsistence ,31.01.2017,16.02.2017,GPC01170000020,49.95
Stockport MBC,Corporate and Support Services,Central Support Costs,WWW.JOHNLEWIS.COM,Publicity and Promotion,Facilities & Management Services  ,04.01.2017,16.02.2017,GPC01170000021,96.90
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK THE3HBWTU2,Publicity and Promotion,Facilities & Management Services  ,09.01.2017,16.02.2017,GPC01170000022,20.00
Stockport MBC,Corporate and Support Services,Central Support Costs,PRIMARK 669,Publicity and Promotion,Facilities & Management Services  ,12.01.2017,16.02.2017,GPC01170000023,25.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK U4S46BJUU2,Publicity and Promotion,Facilities & Management Services  ,19.01.2017,16.02.2017,GPC01170000024,40.13
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK RNCAABAUU2,Publicity and Promotion,Facilities & Management Services  ,30.01.2017,16.02.2017,GPC01170000025,200.00
Stockport MBC,Corporate and Support Services,Central Support Costs,FACEBK J7LZ9BNUU2,Publicity and Promotion,Facilities & Management Services  ,31.01.2017,16.02.2017,GPC01170000026,12.60
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,10.01.2017,16.02.2017,GPC01170000027,40.13
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,11.01.2017,16.02.2017,GPC01170000028,10.15
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,12.01.2017,16.02.2017,GPC01170000029,14.24
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,13.01.2017,16.02.2017,GPC01170000030,12.32
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,17.01.2017,16.02.2017,GPC01170000031,30.84
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,18.01.2017,16.02.2017,GPC01170000032,3.89
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,19.01.2017,16.02.2017,GPC01170000033,21.36
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,20.01.2017,16.02.2017,GPC01170000034,5.65
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,23.01.2017,16.02.2017,GPC01170000035,30.52
Stockport MBC,Services to People,Childrens & Educational Services,ASDA STORES 4840,Catering Supplies,Catering Food & Beverages ,24.01.2017,16.02.2017,GPC01170000036,15.93
